source,product_title,product_description,product_spec,product_price,product_nuc
magalu,Ar Condicionado Split Convencional 9000 BTUs Frio TCL MOD 01 220v,"Informações do Produto Ar Condicionado Split Convencional 9000 BTUs Frio TCL MOD 01 220v O modelo Mod 01 / Elite Series A1 é moderno e prático, ótimo para climatizar seu ambiente com eficiência. Com tecnologias de Filtro HD Silver Ion com Carvão Ativado que retém partículas de bactérias e ajuda na eliminação de odores e poeiras, torna o ambiente mais limpo e saudável.O modelo Elite Series A1 TCL possui:Filtro HD Silver Ion + Carvão ativado: retém partículas de bactérias e ajuda na eliminação de odores e poeira, tornando o ar ambiente mais limpo e saudável;Função esterilização: esteriliza e elimina em até 90% bactérias e vírus, além de garantir unidade livre de poeira e mofo;Função Timer: agende o acionamento e o desligamento do aparelho;Função Turbo: aumenta a velocidade do ventilador e garante uma maior vazão de ar, fazendo com que o ambiente aqueça ou resfrie rapidamente;Função Potência: permite controlar a capacidade de funcionamento do equipamento com economia de energia. Limita a potência do compressor em 70%, 50% ou 30%;Função Auto Limpeza: desumidifica e esteriliza a serpentina da unidade interna;Função Dormir: sem interrupções para um sono mais tranquilo;Função ECO: reduz o consumo de energia;Função Siga-me: o controle remoto detecta a temperatura onde está, ajustando automaticamente as configurações para maior conforto;Modo Silêncio: O aparelho trabalha de forma silenciosa, garantindo conforto e bem-estar;Modos de Aquecimento, Resfriamento, Ventilação, Desumidificação e Automático;Modo Brisa: Redução da velocidade para uma circulação do ar mais agradável;Modo Oscilar: direcionamento vertical e horizontal do ar;Reinício Automático: o aparelho é configurado com uma função de reinicialização automática predefinida pelo fabricante. Em caso de uma falta repentina de energia , o módulo memoriza as configurações anteriores à falta de energia. Quando a energia é restaurada, o aparelho reinicia automaticamente com todas as configurações anteriores preservadas pela função memória;Botão de Emergência: para casos de não funcionamento do controle ou manutenção do aparelho;Classificação A no Inmetro.Fluído R410A: atóxico, não inflamável e não agride a camada de ozônio;Ciclo Frio;Tecnologia ON/OFF.Serpentina de cobre, que apresenta maior resistência e durabilidade em ambientes salinos, prolongando a vida útil do aparelho;Classificação A no Inmetro.",Marca TCL Capacidade de Refrigeração (BTUs) 9000 BTUs Ciclo Frio Tecnologia Convencional Voltagem 220 Diâmetro Tubo - Descarga 1/4 Diâmetro Tubo - Sucção 3/8 Compatível com wi-fi Não Acompanha Kit Wi-fi Não Compatível Informações complementares Capacidade de Refrigeração 9000 BTUs Ciclo Frio Marca TCL Tecnologia Convencional Tipo Split, 1674.84,123579003
magalu,Ar Condicionado Split Elgin Eco Inverter II 9000 BTUs Q/F 220V,"Informações do Produto Ar Condicionado Split Elgin Eco Inverter II 9000 BTUs Q/F 220V Ar Condicionado Split Elgin Eco Inverter II 9000 BTUs Q/F 220VHJQC09C2IANA Apresentamos a linha Eco Inverter II da Elgin, um ar condicionado com Classificação A no INMETRO, garantindo máxima eficiência energética, economia e desempenho excepcional. Com menor oscilação de temperatura e alta durabilidade, você terá conforto e tranquilidade por muitos anos. Com a preocupação ambiental em mente, esse aparelho utiliza o gás ecológico R32, que não agride a camada de ozônio e possui um baixo potencial de aquecimento global, sendo apenas 1/3 do potencial do seu antecessor, o R410A. Além disso, a unidade interna possui um display invisível, que se acende ao ligar a unidade e pode ser facilmente desligado durante a noite para maior conforto. Além disso, com a unidade interna, você conta com um display invisível que indica a temperatura, trazendo sofisticação ao ambiente. E quando a noite chega, basta apertar a tecla ""visor"" no controle remoto iluminado de design moderno, permitindo um ajuste confortável mesmo em ambientes com pouca luminosidade. Desfrute do conforto e tecnologia com o ar-condicionado Elgin Inverter Eco Star! Especificações Técnicas: Marca: Elgin - Modelo: HJQC09C2IANA - Voltagem: 220V - Cor: Branco - Capacidade: 9000 BTUs - Potência: 2637W - Ciclo: Quente e Frio - Tecnologia: Inverter - Classificação INMETRO: A - Controle Remoto sem fio: Sim - Display Invisível: Sim - Serpentina: Cobre - Proteção das aletas: Aletas azuis - WiFi: Não - Timer: Sim - Auto restart: Sim - Função Conforto (I Feel): Sim - Auto Limpeza: Sim - Dimensões Unidade Interna (AxLxP): 28 x 71 x 19,5 cm - Dimensões Unidade Externa (AxLxP): 45,5 x 65 x 23,5 cm - Dimensões da Embalagem Unidade Interna (AxLxP): 36,5 x 76,5 x 27,5 cm - Dimensões da Embalagem Unidade Externa (AxLxP): 51 x 76 x 31,5 cm - Peso Líquido Unidade Interna: 7,3kg - Peso Líquido Unidade Externa: 18,1kg - Peso Bruto Unidade Interna: 8,9kg - Peso Bruto Unidade Externa: 20,2kg - Garantia: 36 meses","Informações complementares Capacidade de Refrigeração 9000 BTUs Ciclo Frio, Quente Marca Elgin Tecnologia Inverter Tipo Split Voltagem 220 V", 1849.00,123579003
magalu,Ar Condicionado Split Inverter Samsung WindFree Sem Vento 9000 BTU/h Frio AR09AVHABWKNAZ 220 Volts,"Informações do Produto Ar Condicionado Split Inverter Samsung WindFree Sem Vento 9000 BTU/h Frio AR09AVHABWKNAZ 220 Volts Ar Condicionado Split Inverter Samsung WindFree Sem Vento 9000 BTU/h Frio AR09AVHABWKNAZ – 220 Volts O clima perfeito e SEM VENTO. Resfriamento no Modo WindFree – Sem vento: Ao toque de um botão, tenha o máximo de conforto eliminando as correntes de vento geladas do seu ambiente. A Tecnologia WindFree mantém a temperatura ideal e dispersa o ar por meio de 23.000 microfuros gerando uma sensação mais agradável para você e sua família. Mais economia: No modo WindFree, o compressor Digital Inverter garante uma eficiência energética ainda melhor e consegue atingir uma economia de até 77% de energia comparado aos modelos convencionais. Além disso possui 10 anos de garantia no compressor e é mais silencioso. Resfriamento 43% mais rápido: Com um design que tem maiores aberturas aliado ao poderoso compressor Digital Inverter, o ar climatizado alcança até 15m de distancia em linha reta, em menos tempo, resfriando o ambiente até 43% mais rápido. Filtro antibacteriano poderoso: Filtro lavável que mantém o ar fresco e garante a limpeza da parte interna da unidade. Além de coletar pó, ele elimina até 99% de bactérias ao passarem por uma densa malha de filtro antibacteriana. Modo GoodSleep: O modo Good Sleep monitora a temperatura do ambiente para mantê-lo confortável durante a noite toda e garante clima ideal para dormir com tranquilidade e mais qualidade. Limpeza Automatica – Auto Clean: Quando o ar-condicionado é desligado, a função de limpeza automática opera sozinha um ventilador para remover pó e umidade no trocador de calor. Assim, ele permanece limpo e seco, evitando o crescimento de bactérias e mofo. Serpentina de Cobre: Maior durabilidade e eficiência energética. Proteção anticorrosiva que garante alto nível de troca de calor e eficiência energética. Imagens meramente ilustrativas.","capacidade (btu/h) 9.000 BTUs voltagem (v) 220 Volts classificação energética A ciclo Frio ideal até (m²) 12 m² modelo ar condicionado Samsung Inverter WindFree código modelo evaporadora AR09AVHABWKNAZ código modelo condensadora AR09AVHABWKXAZ cor da evaporadora Branco tipo de condensadora Horizontal tecnologia inverter Sim indicador de temperatura na evaporadora Sim controle remoto Sim filtro anti-bactéria Sim gás refrigerante R-410A corrente Monofásico serpentina Cobre marca Samsung peso evaporadora 8,3 altura evaporadora 299 largura evaporadora 820 profundidade evaporadora 215 peso condensadora 20,5 altura condensadora 475 largura condensadora 660 profundidade condensadora 242 viavarejogarantia 12 garantia (meses) 12 vetor evaporadora E-5 vetor condensadora C-4 Informações complementares Ciclo Frio Marca Samsung Tecnologia Inverter Tipo Split", 1802.24,123579003
magalu,Ar Condicionado Split Inverter Samsung WindFree Connect Sem Vento 9000 BTU/h Frio AR09BVFAAWKNAZ - 220 Volts,"Informações do Produto Ar Condicionado Split Inverter Samsung WindFree Connect Sem Vento 9000 BTU/h Frio AR09BVFAAWKNAZ - 220 Volts Ar Condicionado Split Inverter Samsung WindFree Connect Sem Vento 9000 BTU/h Frio AR09BVFAAWKNAZ - 220 Volts  É sinônimo de conforto sem corrente de ar direta   Resfriamento no Modo WindFree: Ao toque de um botão, tenha o máximo de conforto eliminando as correntes de vento geladas do seu ambiente. A Tecnologia WindFree mantém a temperatura ideal e dispersa o ar por meio de 23.000 micro furos gerando uma sensação mais agradável para você e sua família. Mais Economia: No modo WindFree, o compressor Digital Inverter garante uma eficiência energética ainda melhor e consegue atingir uma economia de até 77% de energia comparado aos modelos convencionais. Além disso possui 10 anos de garantia no compressor e é mais silencioso. Único com Controle de Gastos de Energia: Tenha o controle total dos gastos e consumo de energia em tempo real com a nova função SmartThings Energy. Controle de Qualquer Lugar: Utilizando o app SmartThings, é possível ligar e desligar o WindFree Connect e controlar a temperatura. Tudo isso é possível também por comandos simples de voz. Resfriamento 43% mais Rápido: Com um design que tem maiores aberturas, aliado ao poderoso compressor Digital Inverter o ar climatizado alcança até 15m de distância em linha reta, resfriando o ambiente até 43% mais rápido. Filtro Antibacteriano Poderoso: Filtro lavável que mantém o ar fresco e garante a limpeza da parte interna da unidade. Além de coletar pó, ele elimina até 99% de bactérias ao passarem por uma densa malha de filtro antibacteriana. Imagem Meramente Ilustrativa.","capacidade (btu/h) 9.000 BTUs especificações técnicas Código Condensadora: AR09BVFAAWKXAZ Código Evaporadora: AR09BVFAAWKNAZ Marca: Samsung Ciclo: Frio Capacidade: 9000 Btu/h Modelo: Wind Free Connect Serpentina: Cobre Bitola ou diâmetro da tubulação de interligação de sucção: 1/4"" Bitola ou diâmetro da tubulação de interligação de descarga: 3/8"" Garantia: 12 meses voltagem 220 Volts classificação energética A ciclo Frio ideal até (m²) 12 m² modelo ar condicionado Samsung Digital Inverter WindFree código modelo evaporadora AR09BVFAAWKNAZ código modelo condensadora AR09BVFAAWKXAZ cor da evaporadora Branco tipo de condensadora Horizontal tecnologia inverter Sim indicador de temperatura na evaporadora Sim controle remoto Sim regula velocidade de ventilação Sim sleep Sim swing Sim timer Sim turbo Sim desumidificação Sim aviso limpa filtro Sim filtro anti-bactéria Sim gás refrigerante R-410A distância máxima entre evaporadora e condensadora 15 Metros corrente Monofásico serpentina Cobre potência refrigeração (w) 9000 consumo mensal (kwh/mês) 364 consumo (w) 17,1 tecnologia wi-fi Sim marca Samsung peso evaporadora 8,9 altura evaporadora 299 largura evaporadora 820 profundidade evaporadora 215 peso condensadora 19,1 altura condensadora 475 largura condensadora 660 profundidade condensadora 242 vetor evaporadora E-5 vetor condensadora C-4 viavarejogarantia 12 garantia 12 Informações complementares Ciclo Frio Marca Samsung Tecnologia Inverter Tipo Split Voltagem 220 V", 1899.04,123579003
magalu,Ar Condicionado Split Hi Wall Electrolux Ecoturbo 9000 BTU/h Quente e Frio VI09R/VE09R 220 Volts,"Informações do Produto Ar Condicionado Split Hi Wall Electrolux Ecoturbo 9000 BTU/h Quente e Frio VI09R/VE09R 220 Volts Ar Condicionado Split Hi Wall Electrolux Ecoturbo 9000 BTU/h Quente e Frio VI09R/VE09R – 220 Volts  O Ar Condicionado Split EcoTurbo Electrolux possui filtros que além de eliminar odores do ambiente, retém até 99% das bactérias. Classificação energética A: Mais eficiência e economia de energia. Função siga-me: Com um sensor no controle remoto, a função permite que a temperatura desejada seja mantida onde está localizado o controle remoto. Função Auto-limpeza: Evita proliferação de odores e mofo garantindo um ar mais saudável. Função ECO: Economiza energia adequando-se a variação de temperatura do corpo durante o sono. Função brisa: Movimento das aletas que produz uma agradável sensação de brisa. Função turbo: Com apenas um toque você seleciona a máxima performance. Timer digital 24 horas: Liga e desliga o aparelho no tempo programado. Função desumidificar: Retira a umidade excessiva do ar. Display digital: Facilita a visualização da função selecionada. Função desliga/liga display: Opção de ligar ou desligar a iluminação do display da unidade interna através de um botão no controle remoto. Função Auto: O condicionador de ar atinge a temperatura programada pelo consumidor, ajustando o ciclo e a velocidade da ventilação. Ajuste preciso da posição da aleta: Facilita direcionar o fluxo de ar na direção desejada. Controle remoto em português: Oferece mais comodidade para operar o produto e ainda conta com um relógio digital e indicador de temperatura ambiente no display.   Imagens meramente ilustrativas.","capacidade (btu/h) 09.000 BTUs voltagem 220 Volts classificação energética A ciclo Quente e Frio ideal até (m²) 12 m² modelo ar condicionado Electrolux Ecoturbo código modelo evaporadora VI09R código modelo condensadora VE09R cor da evaporadora Branco tipo de condensadora Vertical (Barril) tecnologia inverter Não indicador de temperatura na evaporadora Sim controle remoto Sim regula velocidade de ventilação Sim sleep Sim timer Sim turbo Sim desumidificação Sim filtro anti-bactéria Sim gás refrigerante R-410A distância máxima entre evaporadora e condensadora 15 sistema de fase Monofásico serpentina Cobre tecnologia wi-fi Não marca Electrolux peso evaporadora 9 altura evaporadora 280 largura evaporadora 855 profundidade evaporadora 174 peso condensadora 21,4 altura condensadora 551 largura condensadora 446 profundidade condensadora 446 vetor evaporadora E-5 vetor condensadora C-1 viavarejogarantia 12 Informações complementares Ciclo Frio, Quente Marca Electrolux Tipo Split", 1928.48,123579003
amazon,"Tablet de 10 Polegadas, 6 GB de RAM 256 GB ROM Mini Tablet Suporte WIFI Bluetooth para Viagens (Laranja)","Recurso: 1. Octa Core e 6 + 256 GB: Este tablet de 10 polegadas de alto desempenho está equipado com um processador octa core de alta eficiência de 2,0 Ghz, memória de execução de 6 GB, ROM de 256 GB, resposta mais rápida, sem problemas de congelamento e memória de 128 GB pode ser expandida usando Micro cartão de armazenamento. 2. Tela IPS e alto-falantes duplos: O tablet PC de 10 polegadas possui uma tela IPS de resolução de 1200 x 1920 e alto-falantes duplos claros, que podem facilmente desfrutar da diversão de ler e-books e assistir a vídeos. O modo de leitura noturna pode efetivamente reduzir os danos aos olhos e é mais adequado para estudantes e idosos lerem neste tablet. 3. Para Android 10: O tablet adota o sistema Android 10.0 mais recente, que é mais fácil de configurar e mais fácil de ativar, e o tablet não fornecerá anúncios para uma melhor experiência do usuário. O APP que você deseja pode ser encontrado na loja de software. 4. Bateria de 7000mAh: O tablet portátil tem uma bateria de longa duração, bateria de grande capacidade de 7000mAh embutida, trazendo mais uso e tempo de espera, porta de carregamento USB C, suporta carregamento rápido, resolve a maioria dos problemas de carregamento causados pela antiga porta de carregamento Micro USB, Carregamento é mais rápido do que nunca. 5. Dual SIM Dual Standby: tablet 4G suporta chamadas, suporta internet 4G e 5GWIFI, padrão de internet 2G GSM: 850/900/1800/1900 3G WCDMA: 2100 4G LTE B1, B3, B38, B40, B41. Três slots de cartão, cartão de memória suporta até 128G, suporta dual SIM dual standby.  Especificação: Tipo de item: Tablet de 10 polegadas Material: Liga de alumínio, LCD Sistema: Para Android 10 Idiomas Suportados: Vários Idiomas CPU: MTK6753 8 Core CPU Memória: 6+256GB Disco Rígido: Cartão de Memória Suporta até 128G Exibição: Tela Grande de Alta Definição IPS de 10 polegadas Bluetooth: Suporte Tela","Marca Laihua Fabricante Laihua Série Laihuanqhc0867kp-14 Cor Laranja Tamanho de tela vertical 10 Polegadas Tipo de conexão Celular, Bluetooth Dimensões da embalagem 33 x 21 x 4 cm Número do modelo Laihuanqhc0867kp-14 EAN 7467213936442",562.31,004723356
amazon,"Tablet Epaper Tab Ultra 128gb 4gb Tela de 10.3 polegadas Sistema Operacional Android 11 Processador Octa-core Trabalhe de Forma Inteligente Conectividade: Wi-Fi (2,4 GHz + 5 GHz) + BT 5.0","Tab Ultra 128gb 4gb Tablet Epaper Tela de 10.3 polegadas Sistema Operacional Android 11 Processador Octa-core Trabalhe de Forma Inteligente Conectividade: Wi-Fi (2,4 GHz + 5 GHz) + BT 5.0 O Tab Ultra é um dispositivo excepcional que combina design elegante com funcionalidade de alta tecnologia. Sua tela ampla de 10.3 polegadas permite uma visualização nítida e brilhante que o torna ideal para ler ebooks, navegar na web e aumentar sua produtividade e muito mais; Equipado com um processador Octa-core de alto desempenho, o Tab Ultra assegura operações suaves e rápidas. Seja para trabalhar, estudar, ler ou fazer anotações, este tablet garante uma experiência sem atrasos ou travamentos. A memória RAM e o armazenamento interno proporcionam espaço suficiente para todos os seus aplicativos e arquivos importantes.; Este tablet é ideal para quem procura flexibilidade. A capacidade de multitarefa permite que você execute várias aplicações simultaneamente sem comprometer o desempenho. Ou seja, o Tab Ultra ePaper com sistema operacional Android 11 ajuda profissionais como você a trabalhar de forma produtiva; A bateria de longa duração significa que você pode usar o Tab Ultra por horas sem necessidade de recarregar. A tecnologia do Tab Ultra também se estende à sua câmera de alta resolução, perfeita para videoconferências ou captura de imagens. O som do tablet também é impressionante, proporcionando áudio nítido para melhorar sua experiência de mídia.; O Tab Ultra é extremamente fácil de usar, com uma interface amigável e recursos intuitivos, oferece acesso a uma vasta gama de aplicativos para atender a todas as suas necessidades, seja de trabalho ou lazer. A caneta Stylus é perfeita para desenhar, escrever notas ou simplesmente navegar pelo dispositivo; Garantia: 90 dias Postagem em até 5 dias úteis após recebimento do pedido Produto versão internacional sem selo ANATEL Prazo estimado de entrega 25 dias úteis","Marca QCYDOBRASIL Fabricante QCYDOBRASIL Capacidade de armazenamento da memória 128 GB Tamanho da tela 10,3 Polegadas Tecnologia celular WiFi Entrada de usuário Caneta Stylus para Ecrã Táctil Conexões Wi-fi EAN 7908620653640 Dimensões do produto 10 x 10 x 10 cm",5222.94,004723356
amazon,"Henniu Tablet empresarial de 10,1 polegadas Processador MTK6592 Resolução de 1280 x 800 Android 5.1 verde","Especificações: Cor: cinza/ouro rosa/verde (opcional) CPU: MTK6592 Memória: 1 GB + 16 GB Tamanho da tela: 10,1 polegadas Resolução da tela: 1280*800 Wi-Fi: 2,4 GHz IEEE 802.11 b/g/n BT: BT4.0 Banda de frequência: GSM: 850/900/1800/1900 MHz WCDMA: 2100/1900/850 MHz ou 2100/1900/900MHz; ou 2100/850MHz ou 2100/900MHz ou1900/850MH Câmera: Frontal 0.3MP, Traseira: 2MP Interface: Micro USB de 5 pinos, fone de ouvido de 3,5 mm, slot para cartão TF Sistema operacional: Android 5.1 Capacidade da bateria: 5000mAh Tamanho do item: 25,1 * 16,0 * 0,7 cm /9,88 * 6,29 * 0,28 pol. Peso do artigo: Aprox. 516 g/18,23 onças  Lista de embalagem: 1 * comprimido 1 * adaptador de energia 1 * manual do usuário","Cor Verde1 Tamanho de tela vertical 101 Polegadas Tamanho plugue da ue Marca Henniu Dimensões da embalagem 29 x 20 x 5,3 cm; 853,32 g",455.99,004723356
amazon,"Tablet Positivo Twist Tab+ 2GB + 64GB, Android 11 Go, Tela de 7”, Bateria 3100mAh (T780)","O tablet Positivo Twist Tab + é uma ótima escolha para quem busca um dispositivo portátil e versátil. Com uma memória interna de 64GB e 2GB de RAM, o Twist Tab + apresenta um desempenho perfeito para atividades diárias, como navegar na internet, usar aplicativos e armazenar arquivos. Compacto e fácil de transportar Com uma tela de 7 polegadas, o tablet Twist Tab é confortável para encaixar nas mãos das crianças ou dos adultos, e fácil de transportar Além disso, sua resolução oferece uma ótima qualidade de imagem para assistir a vídeos, desenhos e visualizar imagens Tudo com cores vibrantes e imagens nítidas Conectividade e recursos adicionais O tablet Twist Tab possui conexão Wi Fi e Bluetooth, o que permite acessar a internet, compartilhar arquivos e parear a outros dispositivos compatíveis, tornando o ainda mais versátil e funcional O aparelho também oferece controle parental, permitindo que os pais limitem o acesso dos filhos a determinados aplicativos e conteúdo, garantindo a segurança dos usuários mais jovens Encontre o Positivo Twist Tab e tenha uma excelente experiência Com todos esses recursos, o Tablet Positivo Twist Tab é uma excelente opção para quem busca um produto portátil e completo, capaz de atender às suas necessidades em diferentes situações Garanta já o seu tablet Twist e desfrute de toda a praticidade e versatilidade que esse dispositivo oferece.","Sistema operacional Android 11 Go Capacidade de armazenamento da memória 64 GB Tamanho da memória RAM instalada 2 GB Certificação ANATEL: 07132 21 03589, ANATEL: 08030 21 03589 Número do modelo T780 Tecnologia sem fio Bluetooth, Wi-fi Tamanho de tela vertical 7 Polegadas Resolução 1024x600 Pixels Outros recursos de exibição Wireless Cor preto Classificação de potência da bateria ou pilha 3100 Milliampere Hour (mAh) Componentes inclusos Guia rápido, Carregador USB 110/220 V automático, TABLET, Cabo USB Número de unidades 1 Etiqueta Nacional de Eficiência Energética (ENCE) A+, B, 85% Fonte de alimentação Energia elétrica Peso do produto 260 g Dimensões da embalagem 24 x 16,8 x 3,4 cm; 260 g Marca Positivo Funciona a bateria ou pilha? Não EAN 7908068807209",345.90,004723356
amazon,"SM-X200NZAUZTO TABLET SAMSUNG BSM-X200 GALAXY TAB A8 WI-FI GRAFITE MAN, Cinza","Samsung, Galaxy, Galaxy Tab, Galaxy Tab A8, Tab A,Wi-Fi, Wifi, Bateria 7040mAh, Tela de 10.5"" Polegadas, Tela Imersiva, 64GB, 4GB RAM, Tela de Alta Resolução, 8MP, Tablet, Android 11, Octa Core, Tela Grande, Display Imersivo, Bateria Longa Duração, Quatro alto-falantes, Dolby Atmos, Quick Share, Samsung Kids","Sistema operacional Android 11 Capacidade de armazenamento da memória 64 GB Tamanho da memória RAM instalada 4 GB Certificação 00000 Pilha(s) ou bateria(s): 1 Íon de lítio baterias ou pilhas necessárias (inclusas). Número do modelo SM-X200N Tecnologia sem fio Wi-fi Características especiais carregamento_rápido Tamanho de tela vertical 10.5 Outros recursos de exibição Wireless Entrada de usuário Ecrã tátil Outros recursos da câmera Traseira Cor Cinza Componentes inclusos 01 Tablet , 01 Carregador de 7.75W, 01 Cabo de Dados, 01 Pino extrator de chip, 01 Quick User Guide (Guia Inicial de Usuário) Número de unidades 1 Fonte de alimentação Energia elétrica Peso do produto 510 g Dimensões do produto 0,7 x 16,19 x 24,68 cm; 510 g Marca SAMSUNG Funciona a bateria ou pilha? Não EAN 7892509121323",1331.09,004723356
amazon,Tablet Samsung Galaxy S6 Lite Sm-P619 128gb Cinza 4gb Ram,"Samsung Galaxy Tab trás mais comodidade, performance , agilidade para seu dia a dia . Com ele você pode jogar , assistir a filmes , trabalhar , estudar . Tudo em um único produto , leve e portátil","Sistema operacional Android Capacidade de armazenamento da memória 128 GB Tamanho da memória RAM instalada 4 GB Certificação NÃO APLICAVEL Pilha(s) ou bateria(s): 1 Íon de lítio baterias ou pilhas necessárias (inclusas). Número do modelo SM-P619NZAZZTO Tecnologia sem fio Wi-fi Características especiais carregamento_rápido Tamanho de tela vertical 10.4 Resolução de Tela 3840 x 2160 pixels Outros recursos de exibição Wireless Entrada de usuário Caneta Stylus para Ecrã Táctil Outros recursos da câmera Traseira, Frente Cor Cinza Componentes inclusos CARREGADOR Número de unidades 1 Etiqueta Nacional de Eficiência Energética (ENCE) A+ Fonte de alimentação Não aplicável Peso do produto 780 g Dimensões do produto 24,2 x 15,4 x 5,8 cm; 780 g Marca SAMSUNG Funciona a bateria ou pilha? Sim EAN 7892509124751",2303.00,004723356
amazon,"Tablet Vaio TL10 com Teclado 10,4"" 128GB 8GB Wi-Fi 4G","Especificações Técnicas Modelo TL10 Chipset Unisoc T616 Tela 10.4"" , InCell IPS, 1200x2000, 60Hz Sistema Operacional Android 13 Sensores Acelerômetro, Giroscópio, Bússola, Sensor de Luminosidade, Hall Sensor, GPS/GNSS, A-GPS, GLONASS Portas e Conexões USB-C 2.0, Conector inteligente para teclado Bateria Li-Ion 7000 mAh / Carregador 10 W Cor Preto Peso e Dimensões 1,2 Kg, 258.5 x 172.5 x 67.5 mm Câmera Frontal 5MP Câmera Traseira 8MP Quantidade de Chip Dual Chip Memória 8GB Armazenamento Interno 128GB Garantia 12 meses Condição Novo Conectividade 2G, 3G, 4G / WiFi 802.11 a/b/g/n/AC , Bluetooth 5.0, Certificado de Homologação da ANATEL 027402303589 Conteúdo da embalagem Tablet, Carregador de 10 W, Cabo de dados e capa de proteção com teclado com conexão inteligente. Para você que gosta de ter equipamentos de tecnologia disponíveis para trabalhar, estudar ou até mesmo, como passatempo navegando nas redes sociais e assistindo as séries favoritas, precisa conhecer o Tablet Vaio TL10 com teclado de conexão inteligente com capa magnética que facilita muito a forma de usá-lo. A tela dele é de 10,4"", conta com 128GB de armazenamento interno para armazenar diversos arquivos, fotos, vídeos e aplicativos, 8GB de memória RAM para executar aplicativos simultaneamente sem perder velocidade ou desempenho, sistema operacional Android 13, processador Octa-core com 2 núcleos principais de alta performance e 6 núcleos de baixo consumo de bateria é o responsável pela máxima velocidade de processamento, conectividade via Wi-Fi e Bluetooth e tecnologia 4G, onde você pode acessar internet fora de casa usando um chip de sua operadora. E sem se preocupar com o tempo, a bateria de 7000mAh de longa duração é essencial para executar as tarefas com autonomia para um dia inteiro de trabalho dependendo da sua forma de uso.","Sistema operacional Android Capacidade de armazenamento da memória 128 GB Tamanho da memória RAM instalada 8 GB Certificação ANATEL: 02740-23-03589 Pilha(s) ou bateria(s): 1 Lítio-metal baterias ou pilhas necessárias (inclusas). Número do modelo TL10 Tecnologia sem fio Bluetooth, Wi-fi Tecnologia de conexão Bluetooth, Wi-fi Características especiais Fast Charging Tamanho de tela vertical 10,4 Polegadas Resolução 1200x2000 Pixels Outros recursos de exibição Wireless Entrada de usuário Teclado Outros recursos da câmera Traseira, Frente Cor preto Classificação de potência da bateria ou pilha 7000 Componentes inclusos Carregador, Tablet, Manuais Número de unidades 1 Etiqueta Nacional de Eficiência Energética (ENCE) A+, B, 85% Fonte de alimentação Energia elétrica Peso do produto 0,52 g Dimensões do produto 26 x 18 x 7 cm; 0,52 g Marca VAIO Funciona a bateria ou pilha? Sim EAN 7908068804673",1799.00,004723356
amazon,"Xixaomiro 10.1'' Tablet Android 13, 8GB RAM 256GB ROM, Dual SIM 1920x1200 IPS Tela WIFI 5G Phone Call Tablet, 32MP 16MP Dual Cam 8800mAh Bateria, Cinza","Peso do produto: 450g Sistema: Android 13 Processador: Snapdragon 888 Octa-Core Tela FHD de 10.1'' Resolução de alta definição de 1920*1200 Armazenamento: 8GB+256GB Bateria: 8800mAh Frequência de atualização: 120 Versão WIFI: 2.4G, 5G Slots para dois cartões SIM (é possível instalar dois cartões Nano SIM ou um cartão Nano SIM e um cartão TF ao mesmo tempo) Banda de frequência de rede do cartão SIM: 5G Câmera: 16MP+32MP Tipo de porta de carregamento: Tipo C Material: liga de alumínio Banda de frequência de rede: 2G (B3/B5/B8) 3G (B1/B8) 4G (B1/B3/B8/B34/B38/B39/B40/B41) Rede 5G: n260.n261.n257 Não funciona com CMDA: cartão SIM da AT&T/CRICKET/Verizon/U.S.Cellular! Pode funcionar com T-Mobile/BTC/MetroPCS/Mint Mobile/Movistar/Telcel/Tigo/Claro/Koodo Mobile/Bell Wireless/Rogers Wireless/Luck Mobile/Virgin Mobile/Telus/Fido/SaskTel, etc.","RAM 8 GB Capacidade de armazenamento da memória 256 GB Número do modelo Pad 5Pro-02-Grey-BxF1-03 Tecnologia sem fio 4G Tamanho de tela vertical 10,1 Polegadas Resolução de Tela 1920 x 1200 pixels Outros recursos de exibição Wireless Cor gray Marca xixaomiro",799.99,004723356
amazon,Tablet Samsung Galaxy A7 Lite SM-T225 64gb Grafite 4g Ram,"Samsung Galaxy Tab trás mais comodidade, performance , agilidade para seu dia a dia . Com ele você pode jogar , assistir a filmes , trabalhar , estudar . Tudo em um único produto , leve e portátil","Sistema operacional Android RAM 64 Capacidade de armazenamento da memória 64 GB Tamanho da memória RAM instalada 64 GB Capacidade de armazenamento digital 64 GB Certificação NÃO APLICAVEL Pilha(s) ou bateria(s): 1 Íon de lítio baterias ou pilhas necessárias (inclusas). Número do modelo SM-T225NZAUZTO Tecnologia sem fio Wi-fi Tecnologia de conexão Bluetooth, Wi-fi GPS GPRS Tamanho de tela vertical 8.7 Resolução 1920 x 1080 Pixels Outros recursos de exibição Wireless Resolução 1920 x 1080 Outros recursos da câmera Traseira, Frente Formato Deslizante Cor Cinza Classificação de potência da bateria ou pilha 5100 Componentes inclusos CARREGADOR Número de unidades 1 Fonte de alimentação Não aplicável Peso do produto 370 g Dimensões do produto 21,2 x 12,4 x 5,8 cm; 370 g Marca SAMSUNG Funciona a bateria ou pilha? Sim EAN 7892509119313",1138.00,004723356
